fID,eID,hidden_layer_neurons,solver,activation_fn,max_Iterations,tolerance,Dask Used,Preprocessing Technique,Classifier,Rows,Columns,Classes,Accuracy,F1 Score_1,Precision_1,Recall_1,F1 Score,Precision,Recall,time
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,9482fa0c-74f5-408b-a8ca-afff144ded83,"[100, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,2126,36,10,0.078947368,0.078947368,0.078947368,0.078947368,0.034294385,0.02110651,0.103713607,0.05689666
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,44825242-83c7-42c2-a56e-2291529c2181,"[200, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,2126,36,10,0.07518797,0.07518797,0.07518797,0.07518797,0.031572482,0.020716764,0.103353204,0.075643124
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,76506e94-a7bd-404e-8cbe-be8c22d3da50,"[500, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,2126,36,10,0.268796992,0.268796992,0.268796992,0.268796992,0.04237037,0.026879699,0.1,0.187368091
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,0dc75cae-6056-4d9b-9f38-5ac1c32d7eee,"[1000, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,2126,36,10,0.041353383,0.041353383,0.041353383,0.041353383,0.008014572,0.004174573,0.1,0.260914584
0ed8c812-3069-4125-9e5f-752c3f090a91,18ffa018-e145-4992-a09a-307d0d2d9554,[100],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1080,857,9,0.948148148,0.948148148,0.948148148,0.948148148,0.947158726,0.94928186,0.949304426,0.696330086
0ed8c812-3069-4125-9e5f-752c3f090a91,9bc2c974-4d2f-403a-b5d1-24c75a1e8c0f,[200],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1080,857,9,0.944444444,0.944444444,0.944444444,0.944444444,0.944838137,0.945455187,0.947099841,1.076925182
0ed8c812-3069-4125-9e5f-752c3f090a91,646b038c-7bc2-45d7-9bf5-41df00118fe2,[500],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1080,857,9,0.948148148,0.948148148,0.948148148,0.948148148,0.947158726,0.94928186,0.949304426,2.428002644
0ed8c812-3069-4125-9e5f-752c3f090a91,4490a41d-7320-498c-a897-d2360d1cde2c,[1000],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1080,857,9,0.944444444,0.944444444,0.944444444,0.944444444,0.943985907,0.94558801,0.9451892,4.541500031
0ed8c812-3069-4125-9e5f-752c3f090a91,f70033c8-7245-4e41-b06a-4bd2452855be,"[100, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1080,857,9,0.955555556,0.955555556,0.955555556,0.955555556,0.955103412,0.955579898,0.957445182,0.846292403
0ed8c812-3069-4125-9e5f-752c3f090a91,3ee1cafb-39ed-47d1-8548-6a57f5559f6f,"[200, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1080,857,9,0.937037037,0.937037037,0.937037037,0.937037037,0.935544634,0.938411975,0.938002251,1.290568999
0ed8c812-3069-4125-9e5f-752c3f090a91,b7926a7c-2c8b-48dc-9b40-59e37b118f58,"[500, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1080,857,9,0.951851852,0.951851852,0.951851852,0.951851852,0.950837909,0.953753279,0.95353723,2.915771553
0ed8c812-3069-4125-9e5f-752c3f090a91,1e100341-78b2-4a38-8d64-a781a3bd6e6a,"[1000, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1080,857,9,0.955555556,0.955555556,0.955555556,0.955555556,0.954766414,0.95655805,0.956744902,5.346752001
0ed8c812-3069-4125-9e5f-752c3f090a91,8e2f7eec-81f1-48af-b2ba-5206cde4d022,[100],lbfgs,relu,100000,0.0001,FALSE,None,MLP,1080,857,9,0.940740741,0.940740741,0.940740741,0.940740741,0.940580739,0.942178445,0.942332749,0.957804665
0ed8c812-3069-4125-9e5f-752c3f090a91,713522e4-f568-4e03-bd77-9c6c948e804f,[200],lbfgs,relu,100000,0.0001,FALSE,None,MLP,1080,857,9,0.937037037,0.937037037,0.937037037,0.937037037,0.937133771,0.938402853,0.939163333,1.754232648
0ed8c812-3069-4125-9e5f-752c3f090a91,df314a2f-ed22-4ae8-91a7-ba29994b58d7,[500],lbfgs,relu,100000,0.0001,FALSE,None,MLP,1080,857,9,0.940740741,0.940740741,0.940740741,0.940740741,0.940407152,0.940993069,0.942950032,3.2131411
0ed8c812-3069-4125-9e5f-752c3f090a91,087b33b7-a62a-4bda-91bd-ed056c478be0,[1000],lbfgs,relu,100000,0.0001,FALSE,None,MLP,1080,857,9,0.944444444,0.944444444,0.944444444,0.944444444,0.943706416,0.945225422,0.946036452,5.858681877
0ed8c812-3069-4125-9e5f-752c3f090a91,67a64f20-95de-4a08-9d2c-a27236234db1,"[100, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,1080,857,9,0.948148148,0.948148148,0.948148148,0.948148148,0.946909286,0.946760943,0.949570754,1.41217012
0ed8c812-3069-4125-9e5f-752c3f090a91,fd594103-6484-4d4d-9bc8-37804a969d98,"[200, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,1080,857,9,0.922222222,0.922222222,0.922222222,0.922222222,0.919735157,0.921335143,0.922761216,2.795645744
0ed8c812-3069-4125-9e5f-752c3f090a91,27f790f4-9e6e-4b81-bb70-d3ff3f051436,"[500, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,1080,857,9,0.944444444,0.944444444,0.944444444,0.944444444,0.944268924,0.947487325,0.946721387,4.606166277
0ed8c812-3069-4125-9e5f-752c3f090a91,3845166b-ec17-42a2-80e0-bf3b30244521,"[1000, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,1080,857,9,0.92962963,0.92962963,0.92962963,0.92962963,0.929974975,0.929821349,0.933009513,10.72697633
0ed8c812-3069-4125-9e5f-752c3f090a91,7ba61f21-946e-4abf-a690-d1d0f3e068d3,[100],lbfgs,tanh,100000,0.001,FALSE,None,MLP,1080,857,9,0.940740741,0.940740741,0.940740741,0.940740741,0.940442285,0.941639034,0.94234161,0.677812243
0ed8c812-3069-4125-9e5f-752c3f090a91,0f1332f8-8638-40ae-b246-0d5d77b9dbcd,[200],lbfgs,tanh,100000,0.001,FALSE,None,MLP,1080,857,9,0.944444444,0.944444444,0.944444444,0.944444444,0.944224064,0.944509003,0.946218006,0.844056075
0ed8c812-3069-4125-9e5f-752c3f090a91,ac7a82c7-1482-445a-832c-ceb0f6bb9b14,[500],lbfgs,tanh,100000,0.001,FALSE,None,MLP,1080,857,9,0.951851852,0.951851852,0.951851852,0.951851852,0.950643943,0.951148401,0.952776648,1.804022964
0ed8c812-3069-4125-9e5f-752c3f090a91,e35f655c-da7f-4d0c-9651-149f794896cb,[1000],lbfgs,tanh,100000,0.001,FALSE,None,MLP,1080,857,9,0.940740741,0.940740741,0.940740741,0.940740741,0.939336902,0.940428244,0.941632468,2.87136225
0ed8c812-3069-4125-9e5f-752c3f090a91,9d59d4d2-9c31-4bae-bd51-1353a4bc75b3,"[100, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,1080,857,9,0.944444444,0.944444444,0.944444444,0.944444444,0.943831769,0.944456402,0.946686805,0.633719694
0ed8c812-3069-4125-9e5f-752c3f090a91,641f199c-4c24-46fe-a597-bbaa23d6b9bc,"[200, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,1080,857,9,0.940740741,0.940740741,0.940740741,0.940740741,0.93969092,0.941131249,0.942983101,1.029743223
0ed8c812-3069-4125-9e5f-752c3f090a91,0359b944-7d2a-440c-8e5f-723487f91273,"[500, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,1080,857,9,0.955555556,0.955555556,0.955555556,0.955555556,0.953613862,0.956592914,0.956366448,2.032545592
0ed8c812-3069-4125-9e5f-752c3f090a91,ecdd6107-4db4-47ab-9111-972fc66611c5,"[1000, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,1080,857,9,0.948148148,0.948148148,0.948148148,0.948148148,0.946660728,0.949096675,0.949184952,3.888922024
0ed8c812-3069-4125-9e5f-752c3f090a91,7324d7bb-9bd5-4516-a307-25061a7bf4e5,[100],lbfgs,relu,100000,0.001,FALSE,None,MLP,1080,857,9,0.944444444,0.944444444,0.944444444,0.944444444,0.945141745,0.945131094,0.947800121,0.824276234
0ed8c812-3069-4125-9e5f-752c3f090a91,50d2fe91-2238-430b-b2f3-9de13319606d,[200],lbfgs,relu,100000,0.001,FALSE,None,MLP,1080,857,9,0.944444444,0.944444444,0.944444444,0.944444444,0.944201539,0.945047266,0.94588948,1.30645051
0ed8c812-3069-4125-9e5f-752c3f090a91,d3592b44-ff70-4bc9-9788-d2bd60692d13,[500],lbfgs,relu,100000,0.001,FALSE,None,MLP,1080,857,9,0.944444444,0.944444444,0.944444444,0.944444444,0.943839101,0.944270094,0.946036452,2.610116771
0ed8c812-3069-4125-9e5f-752c3f090a91,4f8b841d-7191-4ff8-b0f8-8028b47c28e9,[1000],lbfgs,relu,100000,0.001,FALSE,None,MLP,1080,857,9,0.937037037,0.937037037,0.937037037,0.937037037,0.937330869,0.938181521,0.938869388,4.425334452
0ed8c812-3069-4125-9e5f-752c3f090a91,06e65aea-5dd5-49b2-8ac4-f779e5e3bbfb,"[100, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,1080,857,9,0.940740741,0.940740741,0.940740741,0.940740741,0.940407567,0.942860037,0.94306761,1.11711483
0ed8c812-3069-4125-9e5f-752c3f090a91,221797ea-f1f0-4672-b2bd-39b52416ddc0,"[200, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,1080,857,9,0.955555556,0.955555556,0.955555556,0.955555556,0.954653399,0.956303558,0.957626736,1.951408563
0ed8c812-3069-4125-9e5f-752c3f090a91,885d031a-3cfb-4660-ae80-1aba48930b16,"[500, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,1080,857,9,0.925925926,0.925925926,0.925925926,0.925925926,0.92620459,0.930239905,0.929537291,5.253372537
0ed8c812-3069-4125-9e5f-752c3f090a91,3d138689-4292-4848-8da3-f4bcf49a8a86,"[1000, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,1080,857,9,0.944444444,0.944444444,0.944444444,0.944444444,0.944245713,0.944524161,0.946653736,7.757392128
27390640-2eb9-47c6-9e58-19ffed66e59f,43d0523f-6e04-43ad-8fb1-df467b4b4637,[100],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.160933913
27390640-2eb9-47c6-9e58-19ffed66e59f,d4c3ba63-bccb-47b5-a068-bc36e6294869,[200],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.29496312
27390640-2eb9-47c6-9e58-19ffed66e59f,f2397c74-60e8-4091-b01a-e7a19b87a2ca,[500],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1372,5,2,0.997084548,0.99669967,1,0.993421053,0.99669967,1,0.993421053,0.758336561
27390640-2eb9-47c6-9e58-19ffed66e59f,16a4a577-282b-409d-9d87-9eae52a70531,[1000],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1372,5,2,0.997084548,0.99669967,1,0.993421053,0.99669967,1,0.993421053,1.387338422
27390640-2eb9-47c6-9e58-19ffed66e59f,29bfa8cb-1ab6-468d-bf98-f96ec291ed9b,"[100, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.170992834
27390640-2eb9-47c6-9e58-19ffed66e59f,3fa73989-c714-4c8b-a3f4-2bb648428d8f,"[200, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.34121141
27390640-2eb9-47c6-9e58-19ffed66e59f,0ab63f3f-4f9c-4bcc-a90d-3043421d9631,"[500, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1372,5,2,0.997084548,0.99669967,1,0.993421053,0.99669967,1,0.993421053,0.707104441
27390640-2eb9-47c6-9e58-19ffed66e59f,18917a5e-802b-4ac0-99e9-c642dbeaa8f3,"[1000, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,1372,5,2,0.994169096,0.993377483,1,0.986842105,0.993377483,1,0.986842105,1.561605906
27390640-2eb9-47c6-9e58-19ffed66e59f,f5f11dbe-e494-4187-b1e5-77372cf78116,[100],lbfgs,relu,100000,0.0001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.07487093
27390640-2eb9-47c6-9e58-19ffed66e59f,1dc6a5c3-762b-4468-b7ba-085bf31e4a13,[200],lbfgs,relu,100000,0.0001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.131336589
27390640-2eb9-47c6-9e58-19ffed66e59f,e5f64dc4-6f4d-4b74-b150-c98298d96250,[500],lbfgs,relu,100000,0.0001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.364358321
27390640-2eb9-47c6-9e58-19ffed66e59f,ffdf37b5-1041-46d5-8818-95acf2f16364,[1000],lbfgs,relu,100000,0.0001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.618864848
27390640-2eb9-47c6-9e58-19ffed66e59f,a4da7958-9b8e-45dc-8b01-8788d8cc82df,"[100, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.091028497
27390640-2eb9-47c6-9e58-19ffed66e59f,8d9be923-e0c8-4ce6-9e58-0894cc94d6b1,"[200, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.158380308
27390640-2eb9-47c6-9e58-19ffed66e59f,980b1a9c-49b1-43d0-8ffe-33dd67cadd51,"[500, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.361500026
27390640-2eb9-47c6-9e58-19ffed66e59f,42eb5069-33e4-4982-a897-a82b9394beb8,"[1000, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.714072463
27390640-2eb9-47c6-9e58-19ffed66e59f,2a4a959d-1882-462b-87f7-435e49d8d487,[100],lbfgs,tanh,100000,0.001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.143802258
27390640-2eb9-47c6-9e58-19ffed66e59f,55a7560c-1700-411c-b628-0aac1027e5e1,[200],lbfgs,tanh,100000,0.001,FALSE,None,MLP,1372,5,2,0.997084548,0.99669967,1,0.993421053,0.99669967,1,0.993421053,0.215839419
27390640-2eb9-47c6-9e58-19ffed66e59f,09750892-069a-4bb6-847a-3790b0408773,[500],lbfgs,tanh,100000,0.001,FALSE,None,MLP,1372,5,2,0.997084548,0.99669967,1,0.993421053,0.99669967,1,0.993421053,0.460931106
27390640-2eb9-47c6-9e58-19ffed66e59f,bf3f7ce4-f48f-4b4b-a6a5-4315f6030a8f,[1000],lbfgs,tanh,100000,0.001,FALSE,None,MLP,1372,5,2,0.994169096,0.993377483,1,0.986842105,0.993377483,1,0.986842105,1.217646083
27390640-2eb9-47c6-9e58-19ffed66e59f,a46ade6d-cb42-40c9-9e8d-d0ff53ca4665,"[100, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,1372,5,2,0.997084548,0.99669967,1,0.993421053,0.99669967,1,0.993421053,0.169813289
27390640-2eb9-47c6-9e58-19ffed66e59f,cf62e9bc-01d5-41f7-8cc1-582d193749a3,"[200, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,1372,5,2,0.997084548,0.99669967,1,0.993421053,0.99669967,1,0.993421053,0.248079163
27390640-2eb9-47c6-9e58-19ffed66e59f,f6e8ef10-3d44-4789-92db-7c3ae09f55da,"[500, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,1372,5,2,0.997084548,0.99669967,1,0.993421053,0.99669967,1,0.993421053,0.585213629
27390640-2eb9-47c6-9e58-19ffed66e59f,e5ac2a91-b664-4f3c-bfcb-19e7f17a21f1,"[1000, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,1372,5,2,0.994169096,0.993377483,1,0.986842105,0.993377483,1,0.986842105,1.042230768
27390640-2eb9-47c6-9e58-19ffed66e59f,57df2b1b-9b88-4eda-9efc-73775e6afd99,[100],lbfgs,relu,100000,0.001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.048960452
27390640-2eb9-47c6-9e58-19ffed66e59f,35948a6e-0c70-4ac3-8004-2ae0bd6e9c46,[200],lbfgs,relu,100000,0.001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.115117207
27390640-2eb9-47c6-9e58-19ffed66e59f,11201f83-1196-4be3-b8ff-ee7bdc725512,[500],lbfgs,relu,100000,0.001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.273498295
27390640-2eb9-47c6-9e58-19ffed66e59f,392e6499-85df-4534-97a0-af202fef9ec1,[1000],lbfgs,relu,100000,0.001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.47512658
27390640-2eb9-47c6-9e58-19ffed66e59f,46f71210-6ab3-4d0a-ad15-a4e27057586d,"[100, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.076148216
27390640-2eb9-47c6-9e58-19ffed66e59f,8ce98b4e-2d39-47e7-9eed-dd8d97c774d6,"[200, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.139513196
27390640-2eb9-47c6-9e58-19ffed66e59f,7e315b4c-494f-4efd-95ff-c08ea56599fc,"[500, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.356674783
27390640-2eb9-47c6-9e58-19ffed66e59f,978c6ee4-2281-4aba-9f99-830ae37cb6e9,"[1000, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,1372,5,2,1,1,1,1,1,1,1,0.513981826
7e537840-b575-47f6-898d-2e0599f6f657,b30f9ea7-2cef-4a0b-bbfd-1935199d02a5,[100],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,20000,17,26,0.9158,0.9158,0.9158,0.9158,0.915492301,0.915792028,0.915530536,2209.915063
7e537840-b575-47f6-898d-2e0599f6f657,9e133272-dab2-4782-a4d5-065a31b3af80,[200],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,20000,17,26,0.9176,0.9176,0.9176,0.9176,0.917352826,0.917550537,0.917754653,253.8942131
7e537840-b575-47f6-898d-2e0599f6f657,4282fa2c-1973-41d8-9a84-b3f82417f37a,[500],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,20000,17,26,0.9458,0.9458,0.9458,0.9458,0.945710312,0.94580832,0.945898996,191.4637177
7e537840-b575-47f6-898d-2e0599f6f657,e8c19544-1f8a-4071-97c6-a2a4b660d150,[1000],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,20000,17,26,0.9298,0.9298,0.9298,0.9298,0.929514708,0.930028894,0.92960443,239.9259083
7e537840-b575-47f6-898d-2e0599f6f657,af8a43e5-a5a3-483c-b6b5-366a2a8832c2,"[100, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,20000,17,26,0.8978,0.8978,0.8978,0.8978,0.897553577,0.897949583,0.897781556,2428.498637
7e537840-b575-47f6-898d-2e0599f6f657,d540a78f-1264-47cd-a6a8-436cb6c4f450,"[200, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,20000,17,26,0.9072,0.9072,0.9072,0.9072,0.906787199,0.90725032,0.907177964,1699.755869
7e537840-b575-47f6-898d-2e0599f6f657,452a1688-397a-4521-a7fd-c8bfdfce5b1b,"[500, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,20000,17,26,0.9194,0.9194,0.9194,0.9194,0.919084118,0.919533372,0.919323624,1523.579031
7e537840-b575-47f6-898d-2e0599f6f657,f869aace-0052-4fd5-a77c-e7ced63999fc,"[1000, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,20000,17,26,0.9254,0.9254,0.9254,0.9254,0.924773685,0.925128339,0.925033582,974.3758443
7e537840-b575-47f6-898d-2e0599f6f657,b342886c-abcd-4d4c-9ee9-e6a1f45070b1,[100],lbfgs,relu,100000,0.0001,FALSE,None,MLP,20000,17,26,0.9224,0.9224,0.9224,0.9224,0.921916367,0.922334167,0.92203004,948.9548781
7e537840-b575-47f6-898d-2e0599f6f657,4f805ee2-abf2-4de3-a967-538ef3553d7b,[200],lbfgs,relu,100000,0.0001,FALSE,None,MLP,20000,17,26,0.9346,0.9346,0.9346,0.9346,0.93434154,0.934450281,0.934518546,331.9952033
7e537840-b575-47f6-898d-2e0599f6f657,89d0d7a9-68ad-4b91-bad9-7d8b70e16cdf,[500],lbfgs,relu,100000,0.0001,FALSE,None,MLP,20000,17,26,0.948,0.948,0.948,0.948,0.947817168,0.948260995,0.947772432,394.0611304
7e537840-b575-47f6-898d-2e0599f6f657,eee441fd-4062-465c-b96f-eb1e979683f2,[1000],lbfgs,relu,100000,0.0001,FALSE,None,MLP,20000,17,26,0.9542,0.9542,0.9542,0.9542,0.954260989,0.954603454,0.954207721,601.4099083
7e537840-b575-47f6-898d-2e0599f6f657,d048c26c-b8cc-4765-bf14-25f6ddd600c9,"[100, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,20000,17,26,0.8738,0.8738,0.8738,0.8738,0.873498396,0.874940495,0.873670088,1351.867192
7e537840-b575-47f6-898d-2e0599f6f657,137555ea-0e66-4a22-9b9b-f72907f37448,"[200, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,20000,17,26,0.8848,0.8848,0.8848,0.8848,0.885036763,0.886308431,0.885428088,2016.698978
7e537840-b575-47f6-898d-2e0599f6f657,288ae977-7813-46bc-bb2f-a4d4fec6ee92,"[500, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,20000,17,26,0.9194,0.9194,0.9194,0.9194,0.919150291,0.919527055,0.919328462,1418.847277
7e537840-b575-47f6-898d-2e0599f6f657,f1aa04d3-3ae0-419c-b3e0-2ecd48c399b6,"[1000, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,20000,17,26,0.936,0.936,0.936,0.936,0.935834732,0.936687865,0.935745999,1085.158925
7e537840-b575-47f6-898d-2e0599f6f657,c7c4857d-8d67-4787-8455-00aa2fa6b825,[100],lbfgs,tanh,100000,0.001,FALSE,None,MLP,20000,17,26,0.916,0.916,0.916,0.916,0.915501621,0.916114108,0.915501332,983.6850013
7e537840-b575-47f6-898d-2e0599f6f657,6de5776e-f89e-403d-9ab6-4c044e2db2ee,[200],lbfgs,tanh,100000,0.001,FALSE,None,MLP,20000,17,26,0.9316,0.9316,0.9316,0.9316,0.931253098,0.931578006,0.931471277,129.1396489
7e537840-b575-47f6-898d-2e0599f6f657,f210c46b-5c38-417a-8ba9-6878b93214f8,[500],lbfgs,tanh,100000,0.001,FALSE,None,MLP,20000,17,26,0.9506,0.9506,0.9506,0.9506,0.950386542,0.950554686,0.95061984,117.5372058
7e537840-b575-47f6-898d-2e0599f6f657,a2d63ece-d697-4fe5-b74b-e84ad0696f5a,[1000],lbfgs,tanh,100000,0.001,FALSE,None,MLP,20000,17,26,0.9266,0.9266,0.9266,0.9266,0.926278616,0.926622607,0.926209944,168.4519927
7e537840-b575-47f6-898d-2e0599f6f657,2f9dde19-38a6-470f-80c4-fe3f64399e28,"[100, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,20000,17,26,0.9112,0.9112,0.9112,0.9112,0.911046316,0.911414163,0.911329354,2540.096346
7e537840-b575-47f6-898d-2e0599f6f657,7c90a376-9a0e-46d8-9aa5-ba138831e448,"[200, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,20000,17,26,0.9004,0.9004,0.9004,0.9004,0.900186807,0.900726934,0.900574995,1766.372893
7e537840-b575-47f6-898d-2e0599f6f657,fea5454d-a022-4ec4-86e9-c79701cf29ab,"[500, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,20000,17,26,0.913,0.913,0.913,0.913,0.912651753,0.913091809,0.912933434,747.0239778
7e537840-b575-47f6-898d-2e0599f6f657,8873af7b-0e5b-4fd7-a199-5151ca2285be,"[1000, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,20000,17,26,0.9188,0.9188,0.9188,0.9188,0.918572187,0.919279179,0.918667176,1180.032747
7e537840-b575-47f6-898d-2e0599f6f657,56c6b1df-75e6-42e8-ad17-330b64884b80,[100],lbfgs,relu,100000,0.001,FALSE,None,MLP,20000,17,26,0.9252,0.9252,0.9252,0.9252,0.924839007,0.925283316,0.924944531,342.7817429
7e537840-b575-47f6-898d-2e0599f6f657,08239188-f72c-4a42-af77-8f9b7bbfe1b5,[200],lbfgs,relu,100000,0.001,FALSE,None,MLP,20000,17,26,0.9444,0.9444,0.9444,0.9444,0.944037423,0.944166508,0.944254636,146.6959028
7e537840-b575-47f6-898d-2e0599f6f657,c112e1e7-28d0-48ee-a6c0-c87f6ce96889,[500],lbfgs,relu,100000,0.001,FALSE,None,MLP,20000,17,26,0.9514,0.9514,0.9514,0.9514,0.951243856,0.951827796,0.951223001,312.394757
7e537840-b575-47f6-898d-2e0599f6f657,8cea3274-de1e-43d8-b8b4-6233abdd954c,[1000],lbfgs,relu,100000,0.001,FALSE,None,MLP,20000,17,26,0.9606,0.9606,0.9606,0.9606,0.960447507,0.960664961,0.960511225,501.0834878
7e537840-b575-47f6-898d-2e0599f6f657,f6712add-c032-4aa8-9729-039eb43d2bea,"[100, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,20000,17,26,0.825,0.825,0.825,0.825,0.826059991,0.829804269,0.825437201,1281.270577
7e537840-b575-47f6-898d-2e0599f6f657,0644cc9f-1929-4141-92e9-532a1fd81936,"[200, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,20000,17,26,0.8908,0.8908,0.8908,0.8908,0.890365856,0.891295567,0.890807072,2080.197066
7e537840-b575-47f6-898d-2e0599f6f657,41da9616-5112-466e-affb-1a4da008f87f,"[500, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,20000,17,26,0.9022,0.9022,0.9022,0.9022,0.901492679,0.901966781,0.901857062,2130.407172
7e537840-b575-47f6-898d-2e0599f6f657,629c121f-36c1-4729-877c-dc253053899d,"[1000, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,20000,17,26,0.9094,0.9094,0.9094,0.9094,0.908861332,0.909084144,0.909653152,5104.794222
aeb55cd6-4670-44e9-8a57-30080c6fb59c,85c00d07-0b51-42fa-8ade-cd416e4a6db5,[100],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,540,21,2,0.859259259,0.92244898,0.933884298,0.911290323,0.92244898,0.933884298,0.911290323,37.8790312
aeb55cd6-4670-44e9-8a57-30080c6fb59c,f5970075-c655-499a-969a-a2f8dc2b36f9,[200],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,540,21,2,0.866666667,0.927419355,0.927419355,0.927419355,0.927419355,0.927419355,0.927419355,70.76396393
aeb55cd6-4670-44e9-8a57-30080c6fb59c,52fe9d50-4d8f-4a09-97d6-0ba6bbffb0f1,[500],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,540,21,2,0.866666667,0.926829268,0.93442623,0.919354839,0.926829268,0.93442623,0.919354839,83.54419958
