fID,eID,hidden_layer_neurons,solver,activation_fn,max_Iterations,tolerance
3ebc40be-3bef-486d-8381-a0196ffce596,41ea32d8-4d52-4040-8e79-1ea7804eea8e,[1000],lbfgs,tanh,100000,0.0001
3ebc40be-3bef-486d-8381-a0196ffce596,8b933b24-b42c-4135-aeea-63cbb75b887c,"[100, 20]",lbfgs,tanh,100000,0.0001
3ebc40be-3bef-486d-8381-a0196ffce596,70f862ca-274b-44cf-9119-9bf256b140e3,"[200, 20]",lbfgs,tanh,100000,0.0001
3ebc40be-3bef-486d-8381-a0196ffce596,3c4e9a79-e06e-470f-b957-86586eadcfa9,"[500, 20]",lbfgs,tanh,100000,0.0001
3ebc40be-3bef-486d-8381-a0196ffce596,adfa662c-9d71-4288-99c2-97f830a90f87,"[1000, 20]",lbfgs,tanh,100000,0.0001
3ebc40be-3bef-486d-8381-a0196ffce596,3c182c76-7d79-407e-9633-94eb7a2c1782,[100],lbfgs,relu,100000,0.0001
3ebc40be-3bef-486d-8381-a0196ffce596,c163b217-ea55-41d0-9780-9254a78b185a,[200],lbfgs,relu,100000,0.0001
3ebc40be-3bef-486d-8381-a0196ffce596,f7c7965b-34c5-4ef6-8e35-0d47465d7d32,[500],lbfgs,relu,100000,0.0001
3ebc40be-3bef-486d-8381-a0196ffce596,f9acb803-3269-4176-8c2d-45e9e4d93f1a,[1000],lbfgs,relu,100000,0.0001
3ebc40be-3bef-486d-8381-a0196ffce596,6098620d-5dd6-44ec-88ba-42e61e127cde,"[100, 20]",lbfgs,relu,100000,0.0001
3ebc40be-3bef-486d-8381-a0196ffce596,b4360fc9-5634-4b7f-9819-8cc6e7fb541a,"[200, 20]",lbfgs,relu,100000,0.0001
3ebc40be-3bef-486d-8381-a0196ffce596,f6dba52b-e8b5-4249-bdce-a081b4ce2711,"[500, 20]",lbfgs,relu,100000,0.0001
3ebc40be-3bef-486d-8381-a0196ffce596,819eb0a7-1bdd-469b-b786-8036ebfcbf6a,"[1000, 20]",lbfgs,relu,100000,0.0001
3ebc40be-3bef-486d-8381-a0196ffce596,99b2db8b-5aa2-4b5b-9b17-8d196d7491fc,[100],lbfgs,tanh,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,feed7b31-9e2f-4c83-a02c-609d34bcb238,[200],lbfgs,tanh,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,a97aa501-fc25-4152-84c9-5cccb97d9267,[500],lbfgs,tanh,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,3e868486-e4ff-42bc-a2e9-4a2fafb9fe5a,[1000],lbfgs,tanh,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,0a300cec-c7b6-4104-9aa1-f469d8146fff,"[100, 20]",lbfgs,tanh,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,7e482f56-982c-43a3-acca-b7c71904bcca,"[200, 20]",lbfgs,tanh,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,a228321e-8d78-4b97-a9ff-8c92f67363b9,"[500, 20]",lbfgs,tanh,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,a20f0e95-2e40-497f-8f94-2f1c603476e8,"[1000, 20]",lbfgs,tanh,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,6d78eb68-fa5d-47e5-a8a6-bce2bd4aa902,[100],lbfgs,relu,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,2d5ebd30-07c0-425a-96f5-b2160a93368f,[200],lbfgs,relu,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,48693223-f66d-48c6-9413-ef94b2a2f919,[500],lbfgs,relu,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,e050f0b7-5f14-4d77-9a61-619307758cd3,[1000],lbfgs,relu,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,ed39c6af-3321-4bde-a46d-fa9518ea9229,"[100, 20]",lbfgs,relu,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,4b70b58b-0ee1-4056-83fc-2270104d388e,"[200, 20]",lbfgs,relu,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,5cc86297-bfa3-4045-987f-a516916c90c3,"[500, 20]",lbfgs,relu,100000,0.001
3ebc40be-3bef-486d-8381-a0196ffce596,2cc6ec3c-06d7-4f81-b590-1c7c098a82d5,"[1000, 20]",lbfgs,relu,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,da246c75-507f-4a91-b386-8c9f76492501,[100],lbfgs,tanh,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,dbae5dff-bbbd-4158-bc1a-8fb2e946a255,[200],lbfgs,tanh,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,34e527d3-4cab-4b58-bda2-2429a97de082,[500],lbfgs,tanh,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,e56cc8ce-ede3-4fe1-9b89-b52701618fa8,[1000],lbfgs,tanh,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,e1031a62-02af-4a2c-86c3-df5f6d8db1ae,"[100, 20]",lbfgs,tanh,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,c24a0a59-33bc-48c5-874d-c9c4b2966ac4,"[200, 20]",lbfgs,tanh,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,1a403096-91aa-48ec-94db-cb825f426bf9,"[500, 20]",lbfgs,tanh,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,2889311f-b193-4e98-a492-a86efa423b51,"[1000, 20]",lbfgs,tanh,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,d6c462b6-0cb5-415f-8c20-345aa12e0f65,[100],lbfgs,relu,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,baf2589d-9099-4714-a366-458c42cc483c,[200],lbfgs,relu,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,770984a0-e8fd-4eae-a256-439f84debf8c,[500],lbfgs,relu,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,181a0a0d-366c-419c-9488-e8c7883595d7,[1000],lbfgs,relu,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,33679489-bb31-4382-9303-18fb36e1027d,"[100, 20]",lbfgs,relu,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,fc4f407b-00d5-4d18-83f7-6dc1559cfadb,"[200, 20]",lbfgs,relu,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,4555796f-93fb-44fc-82d1-76016c0b8228,"[500, 20]",lbfgs,relu,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,e268bf6e-3f9a-4df4-9c63-f37a64e7802c,"[1000, 20]",lbfgs,relu,100000,0.0001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,27f38e88-a75c-4609-8626-c786a5b33c7c,[100],lbfgs,tanh,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,185553c6-5a92-4462-b0f7-dacee21f94e4,[200],lbfgs,tanh,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,4afedf74-8684-49fd-a6c5-e05c77fcac43,[500],lbfgs,tanh,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,42cb9ec0-3602-4607-8d1d-31c1142565cb,[1000],lbfgs,tanh,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,98562dea-e915-4a12-a387-0cfb5fa708a0,"[100, 20]",lbfgs,tanh,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,09ec3486-fdc1-402d-a169-c0be6dbd2c4d,"[200, 20]",lbfgs,tanh,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,25cf9ea0-914f-4b41-8607-ade6343868fe,"[500, 20]",lbfgs,tanh,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,208c52b9-1e37-49c8-84d8-cb76bf976757,"[1000, 20]",lbfgs,tanh,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,55d8a375-336e-46d6-8424-bdb26d76e24b,[100],lbfgs,relu,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,3db310a6-0024-4051-b86c-98f5f817d15d,[200],lbfgs,relu,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,3619cf9c-7530-4579-b1f5-50ee077b1e32,[500],lbfgs,relu,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,bc96b351-aae6-4081-8c52-1f251e8100cb,[1000],lbfgs,relu,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,9482fa0c-74f5-408b-a8ca-afff144ded83,"[100, 20]",lbfgs,relu,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,44825242-83c7-42c2-a56e-2291529c2181,"[200, 20]",lbfgs,relu,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,76506e94-a7bd-404e-8cbe-be8c22d3da50,"[500, 20]",lbfgs,relu,100000,0.001
d007ea8f-fc9b-4b3f-b60f-2a14ee82b887,0dc75cae-6056-4d9b-9f38-5ac1c32d7eee,"[1000, 20]",lbfgs,relu,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,18ffa018-e145-4992-a09a-307d0d2d9554,[100],lbfgs,tanh,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,9bc2c974-4d2f-403a-b5d1-24c75a1e8c0f,[200],lbfgs,tanh,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,646b038c-7bc2-45d7-9bf5-41df00118fe2,[500],lbfgs,tanh,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,4490a41d-7320-498c-a897-d2360d1cde2c,[1000],lbfgs,tanh,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,f70033c8-7245-4e41-b06a-4bd2452855be,"[100, 20]",lbfgs,tanh,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,3ee1cafb-39ed-47d1-8548-6a57f5559f6f,"[200, 20]",lbfgs,tanh,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,b7926a7c-2c8b-48dc-9b40-59e37b118f58,"[500, 20]",lbfgs,tanh,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,1e100341-78b2-4a38-8d64-a781a3bd6e6a,"[1000, 20]",lbfgs,tanh,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,8e2f7eec-81f1-48af-b2ba-5206cde4d022,[100],lbfgs,relu,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,713522e4-f568-4e03-bd77-9c6c948e804f,[200],lbfgs,relu,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,df314a2f-ed22-4ae8-91a7-ba29994b58d7,[500],lbfgs,relu,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,087b33b7-a62a-4bda-91bd-ed056c478be0,[1000],lbfgs,relu,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,67a64f20-95de-4a08-9d2c-a27236234db1,"[100, 20]",lbfgs,relu,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,fd594103-6484-4d4d-9bc8-37804a969d98,"[200, 20]",lbfgs,relu,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,27f790f4-9e6e-4b81-bb70-d3ff3f051436,"[500, 20]",lbfgs,relu,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,3845166b-ec17-42a2-80e0-bf3b30244521,"[1000, 20]",lbfgs,relu,100000,0.0001
0ed8c812-3069-4125-9e5f-752c3f090a91,7ba61f21-946e-4abf-a690-d1d0f3e068d3,[100],lbfgs,tanh,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,0f1332f8-8638-40ae-b246-0d5d77b9dbcd,[200],lbfgs,tanh,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,ac7a82c7-1482-445a-832c-ceb0f6bb9b14,[500],lbfgs,tanh,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,e35f655c-da7f-4d0c-9651-149f794896cb,[1000],lbfgs,tanh,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,9d59d4d2-9c31-4bae-bd51-1353a4bc75b3,"[100, 20]",lbfgs,tanh,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,641f199c-4c24-46fe-a597-bbaa23d6b9bc,"[200, 20]",lbfgs,tanh,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,0359b944-7d2a-440c-8e5f-723487f91273,"[500, 20]",lbfgs,tanh,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,ecdd6107-4db4-47ab-9111-972fc66611c5,"[1000, 20]",lbfgs,tanh,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,7324d7bb-9bd5-4516-a307-25061a7bf4e5,[100],lbfgs,relu,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,50d2fe91-2238-430b-b2f3-9de13319606d,[200],lbfgs,relu,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,d3592b44-ff70-4bc9-9788-d2bd60692d13,[500],lbfgs,relu,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,4f8b841d-7191-4ff8-b0f8-8028b47c28e9,[1000],lbfgs,relu,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,06e65aea-5dd5-49b2-8ac4-f779e5e3bbfb,"[100, 20]",lbfgs,relu,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,221797ea-f1f0-4672-b2bd-39b52416ddc0,"[200, 20]",lbfgs,relu,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,885d031a-3cfb-4660-ae80-1aba48930b16,"[500, 20]",lbfgs,relu,100000,0.001
0ed8c812-3069-4125-9e5f-752c3f090a91,3d138689-4292-4848-8da3-f4bcf49a8a86,"[1000, 20]",lbfgs,relu,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,43d0523f-6e04-43ad-8fb1-df467b4b4637,[100],lbfgs,tanh,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,d4c3ba63-bccb-47b5-a068-bc36e6294869,[200],lbfgs,tanh,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,f2397c74-60e8-4091-b01a-e7a19b87a2ca,[500],lbfgs,tanh,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,16a4a577-282b-409d-9d87-9eae52a70531,[1000],lbfgs,tanh,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,29bfa8cb-1ab6-468d-bf98-f96ec291ed9b,"[100, 20]",lbfgs,tanh,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,3fa73989-c714-4c8b-a3f4-2bb648428d8f,"[200, 20]",lbfgs,tanh,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,0ab63f3f-4f9c-4bcc-a90d-3043421d9631,"[500, 20]",lbfgs,tanh,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,18917a5e-802b-4ac0-99e9-c642dbeaa8f3,"[1000, 20]",lbfgs,tanh,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,f5f11dbe-e494-4187-b1e5-77372cf78116,[100],lbfgs,relu,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,1dc6a5c3-762b-4468-b7ba-085bf31e4a13,[200],lbfgs,relu,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,e5f64dc4-6f4d-4b74-b150-c98298d96250,[500],lbfgs,relu,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,ffdf37b5-1041-46d5-8818-95acf2f16364,[1000],lbfgs,relu,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,a4da7958-9b8e-45dc-8b01-8788d8cc82df,"[100, 20]",lbfgs,relu,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,8d9be923-e0c8-4ce6-9e58-0894cc94d6b1,"[200, 20]",lbfgs,relu,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,980b1a9c-49b1-43d0-8ffe-33dd67cadd51,"[500, 20]",lbfgs,relu,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,42eb5069-33e4-4982-a897-a82b9394beb8,"[1000, 20]",lbfgs,relu,100000,0.0001
27390640-2eb9-47c6-9e58-19ffed66e59f,2a4a959d-1882-462b-87f7-435e49d8d487,[100],lbfgs,tanh,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,55a7560c-1700-411c-b628-0aac1027e5e1,[200],lbfgs,tanh,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,09750892-069a-4bb6-847a-3790b0408773,[500],lbfgs,tanh,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,bf3f7ce4-f48f-4b4b-a6a5-4315f6030a8f,[1000],lbfgs,tanh,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,a46ade6d-cb42-40c9-9e8d-d0ff53ca4665,"[100, 20]",lbfgs,tanh,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,cf62e9bc-01d5-41f7-8cc1-582d193749a3,"[200, 20]",lbfgs,tanh,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,f6e8ef10-3d44-4789-92db-7c3ae09f55da,"[500, 20]",lbfgs,tanh,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,e5ac2a91-b664-4f3c-bfcb-19e7f17a21f1,"[1000, 20]",lbfgs,tanh,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,57df2b1b-9b88-4eda-9efc-73775e6afd99,[100],lbfgs,relu,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,35948a6e-0c70-4ac3-8004-2ae0bd6e9c46,[200],lbfgs,relu,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,11201f83-1196-4be3-b8ff-ee7bdc725512,[500],lbfgs,relu,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,392e6499-85df-4534-97a0-af202fef9ec1,[1000],lbfgs,relu,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,46f71210-6ab3-4d0a-ad15-a4e27057586d,"[100, 20]",lbfgs,relu,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,8ce98b4e-2d39-47e7-9eed-dd8d97c774d6,"[200, 20]",lbfgs,relu,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,7e315b4c-494f-4efd-95ff-c08ea56599fc,"[500, 20]",lbfgs,relu,100000,0.001
27390640-2eb9-47c6-9e58-19ffed66e59f,978c6ee4-2281-4aba-9f99-830ae37cb6e9,"[1000, 20]",lbfgs,relu,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,b30f9ea7-2cef-4a0b-bbfd-1935199d02a5,[100],lbfgs,tanh,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,9e133272-dab2-4782-a4d5-065a31b3af80,[200],lbfgs,tanh,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,4282fa2c-1973-41d8-9a84-b3f82417f37a,[500],lbfgs,tanh,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,e8c19544-1f8a-4071-97c6-a2a4b660d150,[1000],lbfgs,tanh,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,af8a43e5-a5a3-483c-b6b5-366a2a8832c2,"[100, 20]",lbfgs,tanh,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,d540a78f-1264-47cd-a6a8-436cb6c4f450,"[200, 20]",lbfgs,tanh,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,452a1688-397a-4521-a7fd-c8bfdfce5b1b,"[500, 20]",lbfgs,tanh,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,f869aace-0052-4fd5-a77c-e7ced63999fc,"[1000, 20]",lbfgs,tanh,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,b342886c-abcd-4d4c-9ee9-e6a1f45070b1,[100],lbfgs,relu,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,4f805ee2-abf2-4de3-a967-538ef3553d7b,[200],lbfgs,relu,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,89d0d7a9-68ad-4b91-bad9-7d8b70e16cdf,[500],lbfgs,relu,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,eee441fd-4062-465c-b96f-eb1e979683f2,[1000],lbfgs,relu,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,d048c26c-b8cc-4765-bf14-25f6ddd600c9,"[100, 20]",lbfgs,relu,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,137555ea-0e66-4a22-9b9b-f72907f37448,"[200, 20]",lbfgs,relu,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,288ae977-7813-46bc-bb2f-a4d4fec6ee92,"[500, 20]",lbfgs,relu,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,f1aa04d3-3ae0-419c-b3e0-2ecd48c399b6,"[1000, 20]",lbfgs,relu,100000,0.0001
7e537840-b575-47f6-898d-2e0599f6f657,c7c4857d-8d67-4787-8455-00aa2fa6b825,[100],lbfgs,tanh,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,6de5776e-f89e-403d-9ab6-4c044e2db2ee,[200],lbfgs,tanh,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,f210c46b-5c38-417a-8ba9-6878b93214f8,[500],lbfgs,tanh,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,a2d63ece-d697-4fe5-b74b-e84ad0696f5a,[1000],lbfgs,tanh,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,2f9dde19-38a6-470f-80c4-fe3f64399e28,"[100, 20]",lbfgs,tanh,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,7c90a376-9a0e-46d8-9aa5-ba138831e448,"[200, 20]",lbfgs,tanh,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,fea5454d-a022-4ec4-86e9-c79701cf29ab,"[500, 20]",lbfgs,tanh,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,8873af7b-0e5b-4fd7-a199-5151ca2285be,"[1000, 20]",lbfgs,tanh,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,56c6b1df-75e6-42e8-ad17-330b64884b80,[100],lbfgs,relu,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,08239188-f72c-4a42-af77-8f9b7bbfe1b5,[200],lbfgs,relu,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,c112e1e7-28d0-48ee-a6c0-c87f6ce96889,[500],lbfgs,relu,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,8cea3274-de1e-43d8-b8b4-6233abdd954c,[1000],lbfgs,relu,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,f6712add-c032-4aa8-9729-039eb43d2bea,"[100, 20]",lbfgs,relu,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,0644cc9f-1929-4141-92e9-532a1fd81936,"[200, 20]",lbfgs,relu,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,41da9616-5112-466e-affb-1a4da008f87f,"[500, 20]",lbfgs,relu,100000,0.001
7e537840-b575-47f6-898d-2e0599f6f657,629c121f-36c1-4729-877c-dc253053899d,"[1000, 20]",lbfgs,relu,100000,0.001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,85c00d07-0b51-42fa-8ade-cd416e4a6db5,[100],lbfgs,tanh,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,f5970075-c655-499a-969a-a2f8dc2b36f9,[200],lbfgs,tanh,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,52fe9d50-4d8f-4a09-97d6-0ba6bbffb0f1,[500],lbfgs,tanh,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,a9e71646-8071-4b9b-8253-a8379f56b0dd,[1000],lbfgs,tanh,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,0bee1aca-3b03-45db-b132-aa05ae60334c,"[100, 20]",lbfgs,tanh,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,80fdd0b8-ac76-423e-9787-9452b081fdc1,"[200, 20]",lbfgs,tanh,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,3845af16-678c-468d-aa76-ace2b4df5b87,"[500, 20]",lbfgs,tanh,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,014ae9a0-47da-47ea-923a-607fb3e5fbdc,"[1000, 20]",lbfgs,tanh,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,f7eee858-b91c-4be1-93dc-83b6d48544c5,[100],lbfgs,relu,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,b8e753d2-02c5-4ce1-b5da-6e2cf8f1dd77,[200],lbfgs,relu,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,0e2fdd12-3e4a-4bc3-bad7-1a28ad0ce602,[500],lbfgs,relu,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,f1a345a1-999d-458f-9d8f-00e3a9eb6124,[1000],lbfgs,relu,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,b4f198cc-8e3d-43b1-a474-0a31634b36f1,"[100, 20]",lbfgs,relu,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,d21c2079-4b18-4f71-9728-bad5c83f53eb,"[200, 20]",lbfgs,relu,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,835925b3-2d9a-4da0-8a88-d870800d84a0,"[500, 20]",lbfgs,relu,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,62f369ff-707d-4997-b6ee-c41ef9868681,"[1000, 20]",lbfgs,relu,100000,0.0001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,d9c0fb7b-70e8-4ebc-9c57-53238ce8272b,[100],lbfgs,tanh,100000,0.001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,caa54c6f-96a2-4d7e-9b37-b5eea7701c5e,[200],lbfgs,tanh,100000,0.001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,ad1485c4-cd03-4603-ae16-a3f5b32d9414,[500],lbfgs,tanh,100000,0.001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,ef8a9576-d840-45f3-a4db-2b76de2b0f6c,[1000],lbfgs,tanh,100000,0.001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,2948223e-ddaa-463b-9cd4-7bcb1ca6e637,"[100, 20]",lbfgs,tanh,100000,0.001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,b64318cb-1535-49ec-9b1c-b4990bdb02be,"[200, 20]",lbfgs,tanh,100000,0.001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,4944951d-5555-45da-8acd-d51d9b86a513,"[500, 20]",lbfgs,tanh,100000,0.001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,1e822316-1807-4a64-9255-80c41de711ce,"[1000, 20]",lbfgs,tanh,100000,0.001
aeb55cd6-4670-44e9-8a57-30080c6fb59c,40088550-85a8-4413-a450-7f99c37164b0,[100],lbfgs,relu,100000,0.001
