fID,eID,K,weights,algorithm,Dask Used,Preprocessing Technique,Classifier,Rows,Columns,Classes,Accuracy,F1 Score_1,Precision_1,Recall_1,F1 Score,Precision,Recall,time
c0ef222f-e486-4261-b928-d0defa3d27a3,34b20762-2857-447f-8e71-a6a2c8043852,9,uniform,brute,FALSE,None,KNN,522,22,2,0.824427481,0.510638298,0.631578947,0.428571429,0.510638298,0.631578947,0.428571429,0.001945611
c0ef222f-e486-4261-b928-d0defa3d27a3,4f4fabf3-a2eb-471f-b79c-de427c69558c,9,distance,auto,FALSE,None,KNN,522,22,2,0.786259542,0.416666667,0.5,0.357142857,0.416666667,0.5,0.357142857,0.002806997
c0ef222f-e486-4261-b928-d0defa3d27a3,4cf4efbc-450d-4763-9abd-45b9d4d2132b,9,distance,ball_tree,FALSE,None,KNN,522,22,2,0.786259542,0.416666667,0.5,0.357142857,0.416666667,0.5,0.357142857,0.002485174
c0ef222f-e486-4261-b928-d0defa3d27a3,1074b6ac-9349-4e10-8a7c-c48cc90af717,9,distance,brute,FALSE,None,KNN,522,22,2,0.786259542,0.416666667,0.5,0.357142857,0.416666667,0.5,0.357142857,0.001784769
c0ef222f-e486-4261-b928-d0defa3d27a3,4ea6fffb-b8d8-4531-bab6-fad93e737516,11,uniform,auto,FALSE,None,KNN,522,22,2,0.832061069,0.5,0.6875,0.392857143,0.5,0.6875,0.392857143,0.002790525
c0ef222f-e486-4261-b928-d0defa3d27a3,48aa2e00-d34d-447f-94ec-e8b3660eebae,11,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.832061069,0.5,0.6875,0.392857143,0.5,0.6875,0.392857143,0.002542843
c0ef222f-e486-4261-b928-d0defa3d27a3,40641ab2-91f5-47a9-9d54-c741fd26f23d,11,uniform,brute,FALSE,None,KNN,522,22,2,0.832061069,0.5,0.6875,0.392857143,0.5,0.6875,0.392857143,0.001780428
c0ef222f-e486-4261-b928-d0defa3d27a3,031327ce-5a30-4633-8890-16a7687c9980,11,distance,auto,FALSE,None,KNN,522,22,2,0.79389313,0.425531915,0.526315789,0.357142857,0.425531915,0.526315789,0.357142857,0.002678553
c0ef222f-e486-4261-b928-d0defa3d27a3,7db7aac0-0196-4c14-b6a4-9205160052db,11,distance,ball_tree,FALSE,None,KNN,522,22,2,0.79389313,0.425531915,0.526315789,0.357142857,0.425531915,0.526315789,0.357142857,0.002504108
c0ef222f-e486-4261-b928-d0defa3d27a3,47c5d34f-772c-4804-80ac-94b4e0537522,11,distance,brute,FALSE,None,KNN,522,22,2,0.79389313,0.425531915,0.526315789,0.357142857,0.425531915,0.526315789,0.357142857,0.001952043
c0ef222f-e486-4261-b928-d0defa3d27a3,108cc27b-adb6-4585-8fd6-4eab24388077,13,uniform,auto,FALSE,None,KNN,522,22,2,0.816793893,0.47826087,0.611111111,0.392857143,0.47826087,0.611111111,0.392857143,0.002900842
c0ef222f-e486-4261-b928-d0defa3d27a3,b817fa47-1a41-45a3-9f36-70af2093100e,13,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.816793893,0.47826087,0.611111111,0.392857143,0.47826087,0.611111111,0.392857143,0.002790422
c0ef222f-e486-4261-b928-d0defa3d27a3,6364d754-f92a-49ab-b74a-e58f9af649fb,13,uniform,brute,FALSE,None,KNN,522,22,2,0.816793893,0.47826087,0.611111111,0.392857143,0.47826087,0.611111111,0.392857143,0.002057512
c0ef222f-e486-4261-b928-d0defa3d27a3,a42b4516-ab48-4f16-aa19-4fcd77d6cdb4,13,distance,auto,FALSE,None,KNN,522,22,2,0.801526718,0.434782609,0.555555556,0.357142857,0.434782609,0.555555556,0.357142857,0.002846624
c0ef222f-e486-4261-b928-d0defa3d27a3,c3c36956-387c-4de9-b9da-a8d0d02af814,13,distance,ball_tree,FALSE,None,KNN,522,22,2,0.801526718,0.434782609,0.555555556,0.357142857,0.434782609,0.555555556,0.357142857,0.002608892
c0ef222f-e486-4261-b928-d0defa3d27a3,b5a2a072-377f-42b2-9251-70b638f7b124,13,distance,brute,FALSE,None,KNN,522,22,2,0.801526718,0.434782609,0.555555556,0.357142857,0.434782609,0.555555556,0.357142857,0.001998592
c0ef222f-e486-4261-b928-d0defa3d27a3,c90daac7-b9c8-4526-ad72-c886465e2071,15,uniform,auto,FALSE,None,KNN,522,22,2,0.809160305,0.390243902,0.615384615,0.285714286,0.390243902,0.615384615,0.285714286,0.002882802
c0ef222f-e486-4261-b928-d0defa3d27a3,708384d4-54f7-4e85-bcde-e6b842da0a57,15,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.809160305,0.390243902,0.615384615,0.285714286,0.390243902,0.615384615,0.285714286,0.002928059
c0ef222f-e486-4261-b928-d0defa3d27a3,e45986ce-89c2-4f37-9002-27dba235f5cf,15,uniform,brute,FALSE,None,KNN,522,22,2,0.809160305,0.390243902,0.615384615,0.285714286,0.390243902,0.615384615,0.285714286,0.002086095
c0ef222f-e486-4261-b928-d0defa3d27a3,e0608e8e-3182-46b6-9d5c-be60457c4610,15,distance,auto,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.003121752
c0ef222f-e486-4261-b928-d0defa3d27a3,091876ed-4fe9-4ae0-b8d2-35843dd24c6a,15,distance,ball_tree,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.002802015
c0ef222f-e486-4261-b928-d0defa3d27a3,55369c57-7afb-4bc6-a888-e0b7d672fcb0,15,distance,brute,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.001958052
c0ef222f-e486-4261-b928-d0defa3d27a3,029ddbec-87d1-4be8-bfb8-9ae3f840c21a,17,uniform,auto,FALSE,None,KNN,522,22,2,0.824427481,0.488888889,0.647058824,0.392857143,0.488888889,0.647058824,0.392857143,0.002873667
c0ef222f-e486-4261-b928-d0defa3d27a3,30e4a760-5829-4bdf-8771-a4bf4a9e671c,17,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.824427481,0.488888889,0.647058824,0.392857143,0.488888889,0.647058824,0.392857143,0.002844102
c0ef222f-e486-4261-b928-d0defa3d27a3,4a9fb782-a5f0-4e15-bf79-1e4af9491420,17,uniform,brute,FALSE,None,KNN,522,22,2,0.824427481,0.488888889,0.647058824,0.392857143,0.488888889,0.647058824,0.392857143,0.002199076
c0ef222f-e486-4261-b928-d0defa3d27a3,2887743e-557a-4e12-90da-247f89f2bc36,17,distance,auto,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.00304261
c0ef222f-e486-4261-b928-d0defa3d27a3,22676b5f-1fa1-4e62-bc5f-9cc9d4089cae,17,distance,ball_tree,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.002777846
c0ef222f-e486-4261-b928-d0defa3d27a3,9862cef5-848a-4dc1-a0bc-16afe9ab68e9,17,distance,brute,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.002028993
c0ef222f-e486-4261-b928-d0defa3d27a3,3f8fad61-9112-465d-a7c2-6f7588530ad9,19,uniform,auto,FALSE,None,KNN,522,22,2,0.839694656,0.511627907,0.733333333,0.392857143,0.511627907,0.733333333,0.392857143,0.002948681
c0ef222f-e486-4261-b928-d0defa3d27a3,3bc1d621-bd9c-465c-9298-39fa430eef15,19,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.839694656,0.511627907,0.733333333,0.392857143,0.511627907,0.733333333,0.392857143,0.002862489
c0ef222f-e486-4261-b928-d0defa3d27a3,897f2e54-8c10-4dcc-9089-98fa8a933d18,19,uniform,brute,FALSE,None,KNN,522,22,2,0.839694656,0.511627907,0.733333333,0.392857143,0.511627907,0.733333333,0.392857143,0.002154684
c0ef222f-e486-4261-b928-d0defa3d27a3,0670a97a-1b7e-44f9-85e5-5338b6e5efd2,19,distance,auto,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.003051702
c0ef222f-e486-4261-b928-d0defa3d27a3,912b2fc5-139d-485e-a128-4b48ad03df68,19,distance,ball_tree,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.002641382
c0ef222f-e486-4261-b928-d0defa3d27a3,271dc06e-71f4-4673-b51c-937805db790a,19,distance,brute,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.001958671
c0ef222f-e486-4261-b928-d0defa3d27a3,a173d6f3-f4eb-4d99-9097-f122c36a5b25,21,uniform,auto,FALSE,None,KNN,522,22,2,0.839694656,0.511627907,0.733333333,0.392857143,0.511627907,0.733333333,0.392857143,0.002872469
c0ef222f-e486-4261-b928-d0defa3d27a3,2a88b60b-64d1-4779-8fcb-70a7e83332e9,21,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.839694656,0.511627907,0.733333333,0.392857143,0.511627907,0.733333333,0.392857143,0.002693349
c0ef222f-e486-4261-b928-d0defa3d27a3,2a063b7d-7c7f-43d0-aaf7-b947ba0a50aa,21,uniform,brute,FALSE,None,KNN,522,22,2,0.839694656,0.511627907,0.733333333,0.392857143,0.511627907,0.733333333,0.392857143,0.002002582
c0ef222f-e486-4261-b928-d0defa3d27a3,4fda2161-5fea-4e86-ad31-bfd17abbea7a,21,distance,auto,FALSE,None,KNN,522,22,2,0.809160305,0.418604651,0.6,0.321428571,0.418604651,0.6,0.321428571,0.003021625
c0ef222f-e486-4261-b928-d0defa3d27a3,9175e06f-d4a9-45c5-80e1-fe4fa6c98a6d,21,distance,ball_tree,FALSE,None,KNN,522,22,2,0.809160305,0.418604651,0.6,0.321428571,0.418604651,0.6,0.321428571,0.0026592
c0ef222f-e486-4261-b928-d0defa3d27a3,55f0bddd-4f2b-4059-8c22-955ee964e068,21,distance,brute,FALSE,None,KNN,522,22,2,0.809160305,0.418604651,0.6,0.321428571,0.418604651,0.6,0.321428571,0.001903673
c0ef222f-e486-4261-b928-d0defa3d27a3,5509c2c0-fb56-428b-9062-60cb489a862a,23,uniform,auto,FALSE,None,KNN,522,22,2,0.832061069,0.476190476,0.714285714,0.357142857,0.476190476,0.714285714,0.357142857,0.002811921
c0ef222f-e486-4261-b928-d0defa3d27a3,dda98476-b921-49eb-bca0-5c471e9f7f15,23,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.832061069,0.476190476,0.714285714,0.357142857,0.476190476,0.714285714,0.357142857,0.002689474
c0ef222f-e486-4261-b928-d0defa3d27a3,ee7f9051-a3d5-4521-b2bf-3cb7805fa705,23,uniform,brute,FALSE,None,KNN,522,22,2,0.832061069,0.476190476,0.714285714,0.357142857,0.476190476,0.714285714,0.357142857,0.001897917
c0ef222f-e486-4261-b928-d0defa3d27a3,a58ea19a-4a45-42a8-a651-334062b47aa7,23,distance,auto,FALSE,None,KNN,522,22,2,0.809160305,0.418604651,0.6,0.321428571,0.418604651,0.6,0.321428571,0.002930731
c0ef222f-e486-4261-b928-d0defa3d27a3,1d8eb0f9-0691-405e-957a-9ba3d770a44b,23,distance,ball_tree,FALSE,None,KNN,522,22,2,0.809160305,0.418604651,0.6,0.321428571,0.418604651,0.6,0.321428571,0.002518086
c0ef222f-e486-4261-b928-d0defa3d27a3,00f69640-64c5-4000-9661-533ad77621e3,23,distance,brute,FALSE,None,KNN,522,22,2,0.809160305,0.418604651,0.6,0.321428571,0.418604651,0.6,0.321428571,0.001878555
c0ef222f-e486-4261-b928-d0defa3d27a3,1ec6f0e6-f8c1-4790-be8c-26cfda6b4809,25,uniform,auto,FALSE,None,KNN,522,22,2,0.839694656,0.487804878,0.769230769,0.357142857,0.487804878,0.769230769,0.357142857,0.00309712
c0ef222f-e486-4261-b928-d0defa3d27a3,e4b2b9fb-892d-48cd-9066-78a0c33187bb,25,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.839694656,0.487804878,0.769230769,0.357142857,0.487804878,0.769230769,0.357142857,0.002741757
c0ef222f-e486-4261-b928-d0defa3d27a3,67fff950-f70b-4889-a910-5bfe14c5686b,25,uniform,brute,FALSE,None,KNN,522,22,2,0.839694656,0.487804878,0.769230769,0.357142857,0.487804878,0.769230769,0.357142857,0.002067786
c0ef222f-e486-4261-b928-d0defa3d27a3,f870d1ff-c14b-4d75-98c2-0a74747da988,25,distance,auto,FALSE,None,KNN,522,22,2,0.809160305,0.418604651,0.6,0.321428571,0.418604651,0.6,0.321428571,0.003023326
c0ef222f-e486-4261-b928-d0defa3d27a3,f5069b62-a73a-4a3f-8772-488104fbbdc0,25,distance,ball_tree,FALSE,None,KNN,522,22,2,0.809160305,0.418604651,0.6,0.321428571,0.418604651,0.6,0.321428571,0.002627241
c0ef222f-e486-4261-b928-d0defa3d27a3,588526d3-d8ea-4501-96b2-d6500f1c63f6,25,distance,brute,FALSE,None,KNN,522,22,2,0.809160305,0.418604651,0.6,0.321428571,0.418604651,0.6,0.321428571,0.001876134
c0ef222f-e486-4261-b928-d0defa3d27a3,d8d274d3-bcbc-4e32-8aee-854842b08237,27,uniform,auto,FALSE,None,KNN,522,22,2,0.832061069,0.421052632,0.8,0.285714286,0.421052632,0.8,0.285714286,0.002855972
c0ef222f-e486-4261-b928-d0defa3d27a3,40a8e63f-86ed-4c0c-80f1-7d26dcaf1a05,27,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.832061069,0.421052632,0.8,0.285714286,0.421052632,0.8,0.285714286,0.002607916
c0ef222f-e486-4261-b928-d0defa3d27a3,642c9d3c-6224-400b-989c-18e05553a4a1,27,uniform,brute,FALSE,None,KNN,522,22,2,0.832061069,0.421052632,0.8,0.285714286,0.421052632,0.8,0.285714286,0.0020388
c0ef222f-e486-4261-b928-d0defa3d27a3,89c47e3d-5139-4f27-9840-e0144b2f4900,27,distance,auto,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.002878852
c0ef222f-e486-4261-b928-d0defa3d27a3,68c68f01-6c6c-4f1d-9707-9991b53f4edd,27,distance,ball_tree,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.0025595
c0ef222f-e486-4261-b928-d0defa3d27a3,42bdf1fc-369e-4cee-90d0-33a93f54ae9f,27,distance,brute,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.001843353
c0ef222f-e486-4261-b928-d0defa3d27a3,276c375f-1717-4889-bbca-11a1eea1343a,29,uniform,auto,FALSE,None,KNN,522,22,2,0.824427481,0.41025641,0.727272727,0.285714286,0.41025641,0.727272727,0.285714286,0.002868249
c0ef222f-e486-4261-b928-d0defa3d27a3,931524dd-9547-461e-9e57-5fcb82ea9521,29,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.824427481,0.41025641,0.727272727,0.285714286,0.41025641,0.727272727,0.285714286,0.002783196
c0ef222f-e486-4261-b928-d0defa3d27a3,34664420-7828-4858-b3f7-0a4e916ac4d1,29,uniform,brute,FALSE,None,KNN,522,22,2,0.824427481,0.41025641,0.727272727,0.285714286,0.41025641,0.727272727,0.285714286,0.001956086
c0ef222f-e486-4261-b928-d0defa3d27a3,daee0417-1f7c-49e8-acab-184c42a6aa01,29,distance,auto,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.00300179
c0ef222f-e486-4261-b928-d0defa3d27a3,6a8ae95f-5937-4758-9153-c644980b6376,29,distance,ball_tree,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.002554411
c0ef222f-e486-4261-b928-d0defa3d27a3,ff0d2db3-594d-4772-8abf-e47ab3c83ae8,29,distance,brute,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.001871032
c0ef222f-e486-4261-b928-d0defa3d27a3,4b8ee82b-d566-45cd-97ba-0ed9a24028f6,31,uniform,auto,FALSE,None,KNN,522,22,2,0.832061069,0.45,0.75,0.321428571,0.45,0.75,0.321428571,0.002866961
c0ef222f-e486-4261-b928-d0defa3d27a3,210dfa9d-06c6-4af1-9295-52513efd2b2e,31,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.832061069,0.45,0.75,0.321428571,0.45,0.75,0.321428571,0.002814262
c0ef222f-e486-4261-b928-d0defa3d27a3,f48a8a36-6592-41af-b8f6-f590b646ccda,31,uniform,brute,FALSE,None,KNN,522,22,2,0.832061069,0.45,0.75,0.321428571,0.45,0.75,0.321428571,0.002017866
c0ef222f-e486-4261-b928-d0defa3d27a3,304632c0-ee19-4272-b44d-5e52110ff7f0,31,distance,auto,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.002983454
c0ef222f-e486-4261-b928-d0defa3d27a3,24ca3c69-a463-45fb-801f-af44648c9be0,31,distance,ball_tree,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.002620184
c0ef222f-e486-4261-b928-d0defa3d27a3,94cd6701-7fcc-4591-bea5-67c10f1659d8,31,distance,brute,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.00191496
c0ef222f-e486-4261-b928-d0defa3d27a3,ee9b68b8-a45c-4784-90d7-74daa4e336b8,33,uniform,auto,FALSE,None,KNN,522,22,2,0.832061069,0.45,0.75,0.321428571,0.45,0.75,0.321428571,0.002914034
c0ef222f-e486-4261-b928-d0defa3d27a3,6dc39f1d-881a-43b3-adaf-b176734c3b3f,33,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.832061069,0.45,0.75,0.321428571,0.45,0.75,0.321428571,0.002836618
c0ef222f-e486-4261-b928-d0defa3d27a3,10690625-4e81-48dc-a7d0-17a954fdd8bb,33,uniform,brute,FALSE,None,KNN,522,22,2,0.832061069,0.45,0.75,0.321428571,0.45,0.75,0.321428571,0.00212436
c0ef222f-e486-4261-b928-d0defa3d27a3,c15912c1-d690-4667-806c-82b3d263efae,33,distance,auto,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.002917846
c0ef222f-e486-4261-b928-d0defa3d27a3,85c1de05-c335-4cca-b1b8-600f0c5b9a9a,33,distance,ball_tree,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.002617832
c0ef222f-e486-4261-b928-d0defa3d27a3,93702d25-44bf-4926-9784-20689dfa3444,33,distance,brute,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.001863442
c0ef222f-e486-4261-b928-d0defa3d27a3,92788ec2-5dd7-4482-ab66-8e1ebcaf2630,35,uniform,auto,FALSE,None,KNN,522,22,2,0.824427481,0.43902439,0.692307692,0.321428571,0.43902439,0.692307692,0.321428571,0.002763048
c0ef222f-e486-4261-b928-d0defa3d27a3,eff2b9e6-b2e1-4e6a-9d35-a7af0638f6d8,35,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.824427481,0.43902439,0.692307692,0.321428571,0.43902439,0.692307692,0.321428571,0.00270064
c0ef222f-e486-4261-b928-d0defa3d27a3,d4d272a6-effc-449f-b251-812e78c3b8e3,35,uniform,brute,FALSE,None,KNN,522,22,2,0.824427481,0.43902439,0.692307692,0.321428571,0.43902439,0.692307692,0.321428571,0.002112857
c0ef222f-e486-4261-b928-d0defa3d27a3,6adbb010-26d6-42f5-82ad-418fe4b37494,35,distance,auto,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.00297342
c0ef222f-e486-4261-b928-d0defa3d27a3,28cfce25-853b-44c2-8e16-26bc21e1c2c3,35,distance,ball_tree,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.002633053
c0ef222f-e486-4261-b928-d0defa3d27a3,63e8cc98-eade-4ae5-852c-f58c98727aee,35,distance,brute,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.001864387
c0ef222f-e486-4261-b928-d0defa3d27a3,8db9b6a9-bf5a-4309-9980-461efef14ba6,37,uniform,auto,FALSE,None,KNN,522,22,2,0.832061069,0.45,0.75,0.321428571,0.45,0.75,0.321428571,0.002850781
c0ef222f-e486-4261-b928-d0defa3d27a3,17b6d8e2-a99a-461d-a1d4-56e29279aea2,37,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.832061069,0.45,0.75,0.321428571,0.45,0.75,0.321428571,0.002741202
c0ef222f-e486-4261-b928-d0defa3d27a3,99e9135d-6eac-4d94-9743-6d5b4dada37c,37,uniform,brute,FALSE,None,KNN,522,22,2,0.832061069,0.45,0.75,0.321428571,0.45,0.75,0.321428571,0.001987651
c0ef222f-e486-4261-b928-d0defa3d27a3,1090e648-0a66-446d-ae80-15b8f5f02840,37,distance,auto,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.003026815
c0ef222f-e486-4261-b928-d0defa3d27a3,18fbe6dd-87c2-40ab-b2e6-c31ae3b874e3,37,distance,ball_tree,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.002574836
c0ef222f-e486-4261-b928-d0defa3d27a3,d0199dec-e4ad-484f-b39a-309bdb65dd39,37,distance,brute,FALSE,None,KNN,522,22,2,0.809160305,0.444444444,0.588235294,0.357142857,0.444444444,0.588235294,0.357142857,0.00206234
c0ef222f-e486-4261-b928-d0defa3d27a3,29bbe912-fc81-4f45-967c-a01998c58978,39,uniform,auto,FALSE,None,KNN,522,22,2,0.847328244,0.523809524,0.785714286,0.392857143,0.523809524,0.785714286,0.392857143,0.002789607
c0ef222f-e486-4261-b928-d0defa3d27a3,4182a3e5-5179-422c-8d45-a15eadee661c,39,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.847328244,0.523809524,0.785714286,0.392857143,0.523809524,0.785714286,0.392857143,0.002645456
c0ef222f-e486-4261-b928-d0defa3d27a3,f055bb5d-416b-4bf0-83b3-141328ff1d2e,39,uniform,brute,FALSE,None,KNN,522,22,2,0.847328244,0.523809524,0.785714286,0.392857143,0.523809524,0.785714286,0.392857143,0.001997651
c0ef222f-e486-4261-b928-d0defa3d27a3,06185adc-c5d7-4358-972c-ae8a8aa609c1,39,distance,auto,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.003044934
c0ef222f-e486-4261-b928-d0defa3d27a3,6b08f377-9faa-45d6-9899-f4568fbce5ea,39,distance,ball_tree,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.00258805
c0ef222f-e486-4261-b928-d0defa3d27a3,4c70e41d-b926-45c7-8f8f-7adc9e1bb919,39,distance,brute,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.001888853
c0ef222f-e486-4261-b928-d0defa3d27a3,9e6b102f-6111-40b3-bd8b-a70d715ff81e,41,uniform,auto,FALSE,None,KNN,522,22,2,0.86259542,0.55,0.916666667,0.392857143,0.55,0.916666667,0.392857143,0.002880201
c0ef222f-e486-4261-b928-d0defa3d27a3,0791f15c-9f2b-49db-866c-31e3ef9ef046,41,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.86259542,0.55,0.916666667,0.392857143,0.55,0.916666667,0.392857143,0.002766753
c0ef222f-e486-4261-b928-d0defa3d27a3,7b2d961b-8430-44ed-969e-015cda66a73d,41,uniform,brute,FALSE,None,KNN,522,22,2,0.86259542,0.55,0.916666667,0.392857143,0.55,0.916666667,0.392857143,0.001972188
c0ef222f-e486-4261-b928-d0defa3d27a3,57d4faac-8010-4d51-9c3a-303de88bd67d,41,distance,auto,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.002951415
c0ef222f-e486-4261-b928-d0defa3d27a3,51ef98d1-ad3c-4aad-b88a-dcf101cd87a5,41,distance,ball_tree,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.002613846
c0ef222f-e486-4261-b928-d0defa3d27a3,d1afb2a9-8f42-4c1d-bff2-c24fd5b1e356,41,distance,brute,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.001917804
c0ef222f-e486-4261-b928-d0defa3d27a3,365bc5f3-3aed-4cfd-87ad-ff5c9492f049,43,uniform,auto,FALSE,None,KNN,522,22,2,0.839694656,0.461538462,0.818181818,0.321428571,0.461538462,0.818181818,0.321428571,0.002809331
c0ef222f-e486-4261-b928-d0defa3d27a3,b2a6db18-da17-4ccc-90f8-64593a2a9762,43,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.839694656,0.461538462,0.818181818,0.321428571,0.461538462,0.818181818,0.321428571,0.002691865
c0ef222f-e486-4261-b928-d0defa3d27a3,1833d6ad-0a9a-4ba5-a383-525983e26f84,43,uniform,brute,FALSE,None,KNN,522,22,2,0.839694656,0.461538462,0.818181818,0.321428571,0.461538462,0.818181818,0.321428571,0.0021376
c0ef222f-e486-4261-b928-d0defa3d27a3,f5ced381-c5c0-4560-bf03-b12cead79b95,43,distance,auto,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.00302218
c0ef222f-e486-4261-b928-d0defa3d27a3,cd7fab2f-0aab-48d9-8f80-9f4d8450f815,43,distance,ball_tree,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.002729631
c0ef222f-e486-4261-b928-d0defa3d27a3,67d05c3b-2d29-4777-b07b-e2e4896786c4,43,distance,brute,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.001890415
c0ef222f-e486-4261-b928-d0defa3d27a3,a63f1702-01a3-4288-a0e7-5cadb49b2e00,45,uniform,auto,FALSE,None,KNN,522,22,2,0.847328244,0.523809524,0.785714286,0.392857143,0.523809524,0.785714286,0.392857143,0.002917628
c0ef222f-e486-4261-b928-d0defa3d27a3,0fe9b49d-2f8f-4f02-9d8c-aa560456b9ed,45,uniform,ball_tree,FALSE,None,KNN,522,22,2,0.847328244,0.523809524,0.785714286,0.392857143,0.523809524,0.785714286,0.392857143,0.002725202
c0ef222f-e486-4261-b928-d0defa3d27a3,9ea24d75-cc70-442e-9fbe-ca1bab844977,45,uniform,brute,FALSE,None,KNN,522,22,2,0.847328244,0.523809524,0.785714286,0.392857143,0.523809524,0.785714286,0.392857143,0.001947572
c0ef222f-e486-4261-b928-d0defa3d27a3,4d59fa87-ccf9-42fe-94fb-ee666c3cab6b,45,distance,auto,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.003071423
c0ef222f-e486-4261-b928-d0defa3d27a3,762c24a4-931e-4d36-b8dd-26646736570d,45,distance,ball_tree,FALSE,None,KNN,522,22,2,0.816793893,0.454545455,0.625,0.357142857,0.454545455,0.625,0.357142857,0.002763182
