fID,eID,Dask Used,Preprocessing Technique,Classifier,Rows,Columns,Classes,Accuracy,F1 Score_1,Precision_1,Recall_1,F1 Score,Precision,Recall,time
51d170bf-4964-4990-b3b1-6cb4310b1e4a,52fd8b91-37ba-4364-afb9-f53b17482052,FALSE,None,KNN,1000,21,2,0.636,0.763636364,0.710144928,0.825842697,0.763636364,0.710144928,0.825842697,0.00557964
51d170bf-4964-4990-b3b1-6cb4310b1e4a,da728beb-fe58-4a42-b33c-d2e1b305a062,FALSE,None,KNN,1000,21,2,0.636,0.763636364,0.710144928,0.825842697,0.763636364,0.710144928,0.825842697,0.001877744
51d170bf-4964-4990-b3b1-6cb4310b1e4a,ea51e59c-7c41-4b68-a772-e32d05b26e23,FALSE,None,KNN,1000,21,2,0.676,0.795969773,0.721461187,0.887640449,0.795969773,0.721461187,0.887640449,0.007012186
51d170bf-4964-4990-b3b1-6cb4310b1e4a,12e4b81d-464d-404e-8d40-6ac1ac23c240,FALSE,None,KNN,1000,21,2,0.676,0.795969773,0.721461187,0.887640449,0.795969773,0.721461187,0.887640449,0.005786616
51d170bf-4964-4990-b3b1-6cb4310b1e4a,372869ad-975d-4960-913c-eea128df0743,FALSE,None,KNN,1000,21,2,0.676,0.795969773,0.721461187,0.887640449,0.795969773,0.721461187,0.887640449,0.000964501
51d170bf-4964-4990-b3b1-6cb4310b1e4a,565807ec-3322-496d-a05b-6b4d9258121c,FALSE,None,KNN,1000,21,2,0.648,0.774358974,0.712264151,0.848314607,0.774358974,0.712264151,0.848314607,0.007063119
51d170bf-4964-4990-b3b1-6cb4310b1e4a,ef4c40b9-9982-40c6-acfb-9436dbc0c871,FALSE,None,KNN,1000,21,2,0.648,0.774358974,0.712264151,0.848314607,0.774358974,0.712264151,0.848314607,0.005361699
51d170bf-4964-4990-b3b1-6cb4310b1e4a,73414985-0770-4450-a4e4-063161d16a03,FALSE,None,KNN,1000,21,2,0.648,0.774358974,0.712264151,0.848314607,0.774358974,0.712264151,0.848314607,0.001821375
51d170bf-4964-4990-b3b1-6cb4310b1e4a,328f6d9b-bd23-4209-81e0-04a9c604cc0b,FALSE,None,KNN,1000,21,2,0.652,0.777493606,0.713615023,0.853932584,0.777493606,0.713615023,0.853932584,0.006993788
51d170bf-4964-4990-b3b1-6cb4310b1e4a,8e9fd1da-1877-4251-a8bc-2bc3b443c40f,FALSE,None,KNN,1000,21,2,0.652,0.777493606,0.713615023,0.853932584,0.777493606,0.713615023,0.853932584,0.005572595
51d170bf-4964-4990-b3b1-6cb4310b1e4a,7f07ae99-a7b3-4b25-a16d-675a70f77506,FALSE,None,KNN,1000,21,2,0.652,0.777493606,0.713615023,0.853932584,0.777493606,0.713615023,0.853932584,0.001858868
51d170bf-4964-4990-b3b1-6cb4310b1e4a,7efc5c59-ba94-4067-b5e6-4cce41d7d58e,FALSE,None,KNN,1000,21,2,0.636,0.767263427,0.704225352,0.842696629,0.767263427,0.704225352,0.842696629,0.007098296
51d170bf-4964-4990-b3b1-6cb4310b1e4a,a7858f8f-09a9-43c9-b3d8-648562ed62a4,FALSE,None,KNN,1000,21,2,0.636,0.767263427,0.704225352,0.842696629,0.767263427,0.704225352,0.842696629,0.005409676
51d170bf-4964-4990-b3b1-6cb4310b1e4a,18e3d874-e0b9-4600-b19f-cb20c202796e,FALSE,None,KNN,1000,21,2,0.636,0.767263427,0.704225352,0.842696629,0.767263427,0.704225352,0.842696629,0.001789472
51d170bf-4964-4990-b3b1-6cb4310b1e4a,84cf3622-374f-4b05-8a6c-73c13d182b38,FALSE,None,KNN,1000,21,2,0.688,0.805970149,0.723214286,0.91011236,0.805970149,0.723214286,0.91011236,0.007243378
51d170bf-4964-4990-b3b1-6cb4310b1e4a,211b1720-4d89-47bf-b688-44f520817542,FALSE,None,KNN,1000,21,2,0.688,0.805970149,0.723214286,0.91011236,0.805970149,0.723214286,0.91011236,0.005678104
51d170bf-4964-4990-b3b1-6cb4310b1e4a,4b017894-d96b-4187-9c11-a1cf6705ee3b,FALSE,None,KNN,1000,21,2,0.688,0.805970149,0.723214286,0.91011236,0.805970149,0.723214286,0.91011236,0.002185282
51d170bf-4964-4990-b3b1-6cb4310b1e4a,ecafe9a1-c5ba-40f8-942d-f9ee3af5d56b,FALSE,None,KNN,1000,21,2,0.652,0.779746835,0.709677419,0.865168539,0.779746835,0.709677419,0.865168539,0.007498059
